0.704,0
0.705,0
0.706,0
0.707,0
0.708,0
0.709,0
0.71,0
0.711,0
0.712,0
0.713,0
0.714,0
0.715,0
0.716,0
0.717,0
0.718,0
0.719,0
0.72,0
0.721,0
0.722,0
0.723,0
0.724,0
0.725,0
0.726,0
0.727,0
0.728,0
0.729,0
0.73,0
0.731,0
0.732,0
0.733,0
0.734,0
0.735,0
0.736,0
0.737,0
0.738,0
0.739,0
0.74,0
0.741,0
0.742,0
0.743,0
0.744,0
0.745,0
0.746,0
0.747,0
0.748,0
0.749,0
0.75,0
0.751,0
0.752,0
0.753,0
0.754,0
0.755,0
0.756,0
0.757,0
0.758,0
0.759,0
0.76,0
0.761,0
0.762,0
0.763,0
0.764,0
0.765,0
0.766,0
0.767,0
0.768,0
0.769,0
0.77,0
0.771,0
0.772,0
0.773,0
0.774,0
0.775,0
0.776,0
0.777,0
0.778,0
0.779,0
0.78,0
0.781,0
0.782,0
0.783,0
0.784,0
0.785,0
0.786,0
0.787,0
0.788,0
0.789,0
0.79,0
0.791,0
0.792,0
0.793,0
0.794,0
0.795,0
0.796,0
0.797,0
0.798,0
0.799,0
0.8,1
0.801,1
0.802,1
0.803,1
0.804,1
0.805,1
0.806,1
0.807,1
0.808,1
0.809,1
0.81,1
0.811,1
0.812,1
0.813,1
0.814,1
0.815,1
0.816,1
0.817,1
0.818,1
0.819,1
0.82,1
0.821,1
0.822,1
0.823,1
0.824,1
0.825,1
0.826,1
0.827,1
0.828,1
0.829,1
0.83,1
0.831,1
0.832,1
0.833,1
0.834,1
0.835,1
0.836,1
0.837,1
0.838,1
0.839,1
0.84,1
0.841,1
0.842,1
0.843,1
0.844,1
0.845,1
0.846,1
0.847,1
0.848,1
0.849,1
0.85,1
0.851,1
0.852,1
0.853,1
0.854,1
0.855,1
0.856,1
0.857,1
0.858,1
0.859,1
0.86,1
0.861,1
0.862,1
0.863,1
0.864,1
0.865,1
0.866,1
0.867,1
0.868,1
0.869,1
0.87,1
0.871,1
0.872,1
0.873,1
0.874,1
0.875,1
0.876,1
0.877,1
0.878,1
0.879,1
0.88,1
0.881,1
0.882,1
0.883,1
0.884,1
0.885,1
0.886,1
0.887,1
0.888,1
0.889,1
0.89,1
0.891,1
0.892,1
0.893,1
0.894,1
0.895,1
0.896,1
0.897,1
0.898,1
0.899,1
0.9,1
0.901,1
0.902,1
0.903,1
0.904,1
0.905,1
0.906,1
0.907,1
0.908,1
0.909,1
0.91,1
0.911,1
0.912,1
0.913,1
0.914,1
0.915,1
0.916,1
0.917,1
0.918,1
0.919,1
0.92,1
0.921,1
0.922,1
0.923,1
0.924,1
0.925,1
0.926,1
0.927,1
0.928,1
0.929,1
0.93,1
0.931,1
0.932,1
0.933,1
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
1.001,1
1.002,1
1.003,1
1.004,1
1.005,1
1.006,1
1.007,1
1.008,1
1.009,1
1.01,1
1.011,1
1.012,1
1.013,1
1.014,1
1.015,1
1.016,1
1.017,1
1.018,1
1.019,1
1.02,1
1.021,1
1.022,1
1.023,1
1.024,1
1.025,1
1.026,1
1.027,1
1.028,1
1.029,1
1.03,1
1.031,1
1.032,1
1.033,1
1.034,1
1.035,1
1.036,1
1.037,1
1.038,1
1.039,1
1.04,1
1.041,1
1.042,1
1.043,1
1.044,1
1.045,1
1.046,1
1.047,1
1.048,1
1.049,1
1.05,1
1.051,1
1.052,1
1.053,1
1.054,1
1.055,1
1.056,1
1.057,1
1.058,1
1.059,1
1.06,1
1.061,1
1.062,1
1.063,1
1.064,1
1.065,1
1.066,1
1.067,1
1.068,1
1.069,1
1.07,1
1.071,1
1.072,1
1.073,1
1.074,1
1.075,1
1.076,1
1.077,1
1.078,1
1.079,1
1.08,1
1.081,1
1.082,1
1.083,1
1.084,1
1.085,1
1.086,1
1.087,1
1.088,1
1.089,1
1.09,1
1.091,1
1.092,1
1.093,1
1.094,1
1.095,1
1.096,1
1.097,1
1.098,1
1.099,1
1.1,1
1.101,1
1.102,1
1.103,1
1.104,1
1.105,1
1.106,1
1.107,1
1.108,1
1.109,1
1.11,1
1.111,1
1.112,1
1.113,1
1.114,1
1.115,1
1.116,1
1.117,1
1.118,1
1.119,1
1.12,1
1.121,1
1.122,1
1.123,1
1.124,1
1.125,1
1.126,1
1.127,1
1.128,1
1.129,1
1.13,1
1.131,1
1.132,1
1.133,1
1.134,1
1.135,1
1.136,1
1.137,1
1.138,1
1.139,1
1.14,1
1.141,1
1.142,1
1.143,1
1.144,1
1.145,1
1.146,1
1.147,1
1.148,1
1.149,1
1.15,1
1.151,1
1.152,1
1.153,1
1.154,1
1.155,1
1.156,1
1.157,1
1.158,1
1.159,1
1.16,1
1.161,1
1.162,1
1.163,1
1.164,1
1.165,1
1.166,1
1.167,1
1.168,1
1.169,1
1.17,1
1.171,1
1.172,1
1.173,1
1.174,1
1.175,1
1.176,1
1.177,1
1.178,1
1.179,1
1.18,1
1.181,1
1.182,1
1.183,1
1.184,1
1.185,1
1.186,1
1.187,1
1.188,1
1.189,1
1.19,1
1.191,1
1.192,1
1.193,1
1.194,1
1.195,1
1.196,1
1.197,1
1.198,1
1.199,1
1.2,1
1.201,1
1.202,1
1.203,1
1.204,1
1.205,1
1.206,1
1.207,1
1.208,1
1.209,1
1.21,1
1.211,1
1.212,1
1.213,1
1.214,1
1.215,1
1.216,1
1.217,1
1.218,1
1.219,1
1.22,1
1.221,1
1.222,1
1.223,1
1.224,1
1.225,1
1.226,1
1.227,1
1.228,1
1.229,1
1.23,1
1.231,1
1.232,1
1.233,1
1.234,1
1.235,1
1.236,1
1.237,1
1.238,1
1.239,1
1.24,1
1.241,1
1.242,1
1.243,1
1.244,1
1.245,1
1.246,1
1.247,1
1.248,1
1.249,1
1.25,1
1.251,1
1.252,1
1.253,1
1.254,1
1.255,1
1.256,1
1.257,1
1.258,1
1.259,1
1.26,1
1.261,1
1.262,1
1.263,1
1.264,1
1.265,1
1.266,1
1.267,1
1.268,1
1.269,1
1.27,1
1.271,1
1.272,1
1.273,1
1.274,1
1.275,1
1.276,1
1.277,1
1.278,1
1.279,1
1.28,1
1.281,1
1.282,1
1.283,1
1.284,1
1.285,1
1.286,1
1.287,1
1.288,1
1.289,1
1.29,1
1.291,1
1.292,1
1.293,1
1.294,1
1.295,1
1.296,1
1.297,1
1.298,1
1.299,1
1.3,1
1.301,1
1.302,1
1.303,1
1.304,1
1.305,1
1.306,1
1.307,1
1.308,1
1.309,1
1.31,1
1.311,1
1.312,1
1.313,1
1.314,1
1.315,1
1.316,1
1.317,1
1.318,1
1.319,1
1.32,1
1.321,1
1.322,1
1.323,1
1.324,1
1.325,1
1.326,1
1.327,1
1.328,1
1.329,1
1.33,1
1.331,1
1.332,1
1.333,1
1.334,1
1.335,1
1.336,1
1.337,1
1.338,1
1.339,1
1.34,1
1.341,1
1.342,1
1.343,1
1.344,1
1.345,1
1.346,1
1.347,1
1.348,1
1.349,1
1.35,1
1.351,1
1.352,1
1.353,1
1.354,1
1.355,1
1.356,1
1.357,1
1.358,1
1.359,1
1.36,1
1.361,1
1.362,1
1.363,1
1.364,1
1.365,1
1.366,1
1.367,1
1.368,1
1.369,1
1.37,1
1.371,1
1.372,1
1.373,1
1.374,1
1.375,1
1.376,1
1.377,1
1.378,1
1.379,1
1.38,1
1.381,1
1.382,1
1.383,1
1.384,1
1.385,1
1.386,1
1.387,1
1.388,1
1.389,1
1.39,1
1.391,1
1.392,1
1.393,1
1.394,1
1.395,1
1.396,1
1.397,1
1.398,1
1.399,1
1.4,1
1.401,1
1.402,1
1.403,1
1.404,1
1.405,1
1.406,1
1.407,1
1.408,1
1.409,1
1.41,1
1.411,1
1.412,1
1.413,1
1.414,1
1.415,1
1.416,1
1.417,1
1.418,1
1.419,1
1.42,1
1.421,1
1.422,1
1.423,1
1.424,1
1.425,1
1.426,1
1.427,1
1.428,1
1.429,1
1.43,1
1.431,1
1.432,1
1.433,1
1.434,1
1.435,1
1.436,1
1.437,1
1.438,1
1.439,1
1.44,1
1.441,1
1.442,1
1.443,1
1.444,1
1.445,1
1.446,1
1.447,1
1.448,1
1.449,1
1.45,1
1.451,1
1.452,1
1.453,1
1.454,1
1.455,1
1.456,1
1.457,1
1.458,1
1.459,1
1.46,1
1.461,1
1.462,1
1.463,1
1.464,1
1.465,1
1.466,1
1.467,1
1.468,1
1.469,1
1.47,1
1.471,1
1.472,1
1.473,1
1.474,1
1.475,1
1.476,1
1.477,1
1.478,1
1.479,1
1.48,1
1.481,1
1.482,1
1.483,1
1.484,1
1.485,1
1.486,1
1.487,1
1.488,1
1.489,1
1.49,1
1.491,1
1.492,1
1.493,1
1.494,1
1.495,1
1.496,1
1.497,1
1.498,1
1.499,1
1.5,1
1.501,1
1.502,1
1.503,1
1.504,1
1.505,1
1.506,1
1.507,1
1.508,1
1.509,1
1.51,1
1.511,1
1.512,1
1.513,1
1.514,1
1.515,1
1.516,1
1.517,1
1.518,1
1.519,1
1.52,1
1.521,1
1.522,1
1.523,1
1.524,1
1.525,1
1.526,1
1.527,1
1.528,1
1.529,1
1.53,1
1.531,1
1.532,1
1.533,1
1.534,1
1.535,1
1.536,1
1.537,1
1.538,1
1.539,1
1.54,1
1.541,1
1.542,1
1.543,1
1.544,1
1.545,1
1.546,1
1.547,1
1.548,1
1.549,1
1.55,1
1.551,1
1.552,1
1.553,1
1.554,1
1.555,1
1.556,1
1.557,1
1.558,1
1.559,1
1.56,1
1.561,1
1.562,1
1.563,1
1.564,1
1.565,1
1.566,1
1.567,1
1.568,1
1.569,1
1.57,1
1.571,1
1.572,1
1.573,1
1.574,1
1.575,1
1.576,1
1.577,1
1.578,1
1.579,1
1.58,1
1.581,1
1.582,1
1.583,1
1.584,1
1.585,1
1.586,1
1.587,1
1.588,1
1.589,1
1.59,1
1.591,1
1.592,1
1.593,1
1.594,1
1.595,1
1.596,1
1.597,1
1.598,1
1.599,1
1.6,1
